panel,dataset,dataset_id,fold,setting,control,model,source_kind,result_layer,readout,posthoc_calibration,matrix_scope,matrix_path,metadata_path,test_gene_idx_path,truth_path,gene_names_path,shape,dtype,compact_prediction_sha256,compact_prediction_bytes,metadata_sha256,test_gene_idx_sha256,source_prediction_relpath,source_prediction_sha256,source_prediction_array_sha256,truth_sha256,reported_SPCC,reported_RMSE,reported_JSD,reported_SSIM,reported_coverage
C,Vis9A,Vis9A_D7_spaim_effective4470,0,Permuted labels,permuted_labels,predictable_spatial_program_permuted_labels_control,formal_primary_mechanism_controls,figure3_c_primary_mechanism_controls,identity,none,final_test_genes,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/permuted_labels/fold0/prediction.npz,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/permuted_labels/fold0/metadata.json,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/permuted_labels/fold0/test_gene_idx.npy,ground_truth_protocol_a/Vis9A_D7_spaim_effective4470/fold0/truth.npz,ground_truth/Vis9A_D7_spaim_effective4470/gene_names.txt,"[995,894]",float32,1ad5020c98002ee07b0f05999b05723206a168932718936e525ac0a17f8b8ede,3243038,0645131236fe51b696f54603b039cfb309f8d782e55c329f05f7a52292a79383,7480af17ae915418113f18506d281e07455a1e057935768e13ca90d158185a03,genespt/primary_mechanism_controls/Vis9A_D7_spaim_effective4470/fold0/protocol_a_genespt_primary_controls_prediction_matrices/predictable_spatial_program_permuted_labels_control/fold0/prediction.npz,292e9794c274915de616958f1a3a522151b3c35b39d299d230be8cbf0d51a74d,8d62d34bfd148e6140330492b2caca2064bfa8154e7e8ee9c96ec5e1ecfbd7b3,52241b098e2ddeab4fbda5f7e06413349476b6619520502e6b6b492cf2c2dcbc,0.1885726002359866,1.3076302289602135,0.4767851656649468,0.0308440336110979,1.0
C,Vis9A,Vis9A_D7_spaim_effective4470,0,Random descriptor,random_descriptor,predictable_spatial_program_random_descriptor_control,formal_primary_mechanism_controls,figure3_c_primary_mechanism_controls,identity,none,final_test_genes,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/random_descriptor/fold0/prediction.npz,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/random_descriptor/fold0/metadata.json,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/random_descriptor/fold0/test_gene_idx.npy,ground_truth_protocol_a/Vis9A_D7_spaim_effective4470/fold0/truth.npz,ground_truth/Vis9A_D7_spaim_effective4470/gene_names.txt,"[995,894]",float32,9fef5cd49d4090a547ce455493bae738547c34ab0f7cd0b6361ff47f88bd3779,3242985,1a27eed9f677c42de37422ce46229d03b87cea7fcca4ba4d9ac2ca13db962f5c,7480af17ae915418113f18506d281e07455a1e057935768e13ca90d158185a03,genespt/primary_mechanism_controls/Vis9A_D7_spaim_effective4470/fold0/protocol_a_genespt_primary_controls_prediction_matrices/predictable_spatial_program_random_descriptor_control/fold0/prediction.npz,359d79446eb14484f8417baec2933e5c5a02a31612fa5645bc48742ed7088a42,f7708f763cf42d89e1d20ae453a5d333f3ce3c9f5351b1e86b2ab9f7435a5c29,52241b098e2ddeab4fbda5f7e06413349476b6619520502e6b6b492cf2c2dcbc,0.187491859159561,1.3066540311826027,0.4767724860178302,0.0301893189791062,1.0
C,Vis9A,Vis9A_D7_spaim_effective4470,0,Random spatial basis,random_spatial_basis,predictable_spatial_program_random_spatial_basis_control,formal_primary_mechanism_controls,figure3_c_primary_mechanism_controls,identity,none,final_test_genes,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/random_spatial_basis/fold0/prediction.npz,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/random_spatial_basis/fold0/metadata.json,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/random_spatial_basis/fold0/test_gene_idx.npy,ground_truth_protocol_a/Vis9A_D7_spaim_effective4470/fold0/truth.npz,ground_truth/Vis9A_D7_spaim_effective4470/gene_names.txt,"[995,894]",float32,534db980605a7b20aea5ace1a97a2de49cc214bf96f38a99857d5f7b958dc60f,3261743,fe3ba32493ea8dbfe038becca8036235df6cca5279dec21e997415bf8af14e4d,7480af17ae915418113f18506d281e07455a1e057935768e13ca90d158185a03,genespt/primary_mechanism_controls/Vis9A_D7_spaim_effective4470/fold0/protocol_a_genespt_primary_controls_prediction_matrices/predictable_spatial_program_random_spatial_basis_control/fold0/prediction.npz,868aa967b09d46bf5aa68b9e313d084f93aeb89a93852efea9c5e7e108a727ef,2cc5bb977b09c872fa21beaa664529f0c4164109255a14fdf6df30231a891f19,52241b098e2ddeab4fbda5f7e06413349476b6619520502e6b6b492cf2c2dcbc,0.1838141083264348,1.3078238195995906,0.4746710290080985,0.0352034197072586,1.0
C,Vis9A,Vis9A_D7_spaim_effective4470,0,Shuffled descriptor,shuffled_descriptor,predictable_spatial_program_shuffled_descriptor_control,formal_primary_mechanism_controls,figure3_c_primary_mechanism_controls,identity,none,final_test_genes,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/shuffled_descriptor/fold0/prediction.npz,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/shuffled_descriptor/fold0/metadata.json,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/shuffled_descriptor/fold0/test_gene_idx.npy,ground_truth_protocol_a/Vis9A_D7_spaim_effective4470/fold0/truth.npz,ground_truth/Vis9A_D7_spaim_effective4470/gene_names.txt,"[995,894]",float32,81a28074117e2926205dc151c99e800219d10778882f6419c9578d74792abc46,3243298,cb5c7d5e0e7960edbbbb365ffb7f99360956f4d064cfa6fc267e301009da7531,7480af17ae915418113f18506d281e07455a1e057935768e13ca90d158185a03,genespt/primary_mechanism_controls/Vis9A_D7_spaim_effective4470/fold0/protocol_a_genespt_primary_controls_prediction_matrices/predictable_spatial_program_shuffled_descriptor_control/fold0/prediction.npz,c550c94acc6b972f334f6ef286e3a40027ada8e487b949cd5be9d572faf02b79,5301e211548c023b79e292d2d382cd92d66be95228cf34311eca577d9c86d7ff,52241b098e2ddeab4fbda5f7e06413349476b6619520502e6b6b492cf2c2dcbc,0.1883959044369393,1.3066317138674286,0.477622096932602,0.0310531591245418,1.0
C,Vis9A,Vis9A_D7_spaim_effective4470,0,Spot-permuted program,spot_permuted_spatial_program,predictable_spatial_program_spot_permuted_spatial_program_control,formal_primary_mechanism_controls,figure3_c_primary_mechanism_controls,identity,none,final_test_genes,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/spot_permuted_spatial_program/fold0/prediction.npz,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/spot_permuted_spatial_program/fold0/metadata.json,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/spot_permuted_spatial_program/fold0/test_gene_idx.npy,ground_truth_protocol_a/Vis9A_D7_spaim_effective4470/fold0/truth.npz,ground_truth/Vis9A_D7_spaim_effective4470/gene_names.txt,"[995,894]",float32,eaf1beca31bb656f585f6f60c107f9ebafc7933dfa6aaa0c120edda60310f498,3256688,e2941a3f95a24cff0c2eb381e240af6c7f777e0ff91bf5f1f92ef294e6281a14,7480af17ae915418113f18506d281e07455a1e057935768e13ca90d158185a03,genespt/primary_mechanism_controls/Vis9A_D7_spaim_effective4470/fold0/protocol_a_genespt_primary_controls_prediction_matrices/predictable_spatial_program_spot_permuted_spatial_program_control/fold0/prediction.npz,fa92b7703bdb67065514d17fde4f7151c42e69093c7a3cee5dd4a9d26430ad50,008aba10eeb373955631a8194eb4d07e54f77d6549a975dbd3ebf3987003981f,52241b098e2ddeab4fbda5f7e06413349476b6619520502e6b6b492cf2c2dcbc,0.1854831658681794,1.3066462282672089,0.4805029040222858,0.0319482948735312,1.0
C,Vis9A,Vis9A_D7_spaim_effective4470,1,GC-only,base,gc_mlp_base,formal_primary_mechanism_controls,figure3_c_primary_mechanism_controls,identity,none,final_test_genes,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/base/fold1/prediction.npz,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/base/fold1/metadata.json,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/base/fold1/test_gene_idx.npy,ground_truth_protocol_a/Vis9A_D7_spaim_effective4470/fold1/truth.npz,ground_truth/Vis9A_D7_spaim_effective4470/gene_names.txt,"[995,894]",float32,0e7caa1d3dad9d3d7da4a5b268ca3740912ae2a5362c52309d4740196744b09e,3261916,7cc37dbfbd7a015554d7384e0fa62a1ea2992c57b350defecdb63f061a5f79d8,46c82b360e5dd491a62e06fe287cabbbb9ab55a291aff6a677d1cf559ab5e174,genespt/primary_mechanism_controls/Vis9A_D7_spaim_effective4470/fold1/protocol_a_genespt_primary_controls_prediction_matrices/gc_mlp_base/fold1/prediction.npz,4740b758b70223ff89178f358a48aad5a1f726cfcf453d14a66ada9ad1bd4f3f,e56dd364f5fa08e01dfae571fcbe60bee4963c67fbbb7a68dcec39160acac805,54433fb86021e584309c12afc71860af73aa7c39c0bc58f9dc37d566918afce2,0.192562002521587,1.2991916195545858,0.4637628450674831,0.0363648289094772,1.0
C,Vis9A,Vis9A_D7_spaim_effective4470,1,Correct PSP,correct,predictable_spatial_program_selected_correct,formal_primary_mechanism_controls,figure3_c_primary_mechanism_controls,identity,none,final_test_genes,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/correct/fold1/prediction.npz,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/correct/fold1/metadata.json,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/correct/fold1/test_gene_idx.npy,ground_truth_protocol_a/Vis9A_D7_spaim_effective4470/fold1/truth.npz,ground_truth/Vis9A_D7_spaim_effective4470/gene_names.txt,"[995,894]",float32,4815f490b1f2a3838339e45f76305ff7049fdd01c6159bf7235b6a0ad45f25b7,3240172,7ce54a381328ef36f8bc88185908cb03f9ad2e747d619f3f06ac5fe204ed8855,46c82b360e5dd491a62e06fe287cabbbb9ab55a291aff6a677d1cf559ab5e174,genespt/primary_mechanism_controls/Vis9A_D7_spaim_effective4470/fold1/protocol_a_genespt_primary_controls_prediction_matrices/predictable_spatial_program_selected_correct/fold1/prediction.npz,a5ade49047137ef766eb7b20ff9890e5a841d980673884bf0b8468ab78f58b41,039af785a0efa1fd5399c66720b325b69930cf9749b4c7957dd49f1749221308,54433fb86021e584309c12afc71860af73aa7c39c0bc58f9dc37d566918afce2,0.1962772909375697,1.2957956601320455,0.4642981860360519,0.0371363167519582,1.0
C,Vis9A,Vis9A_D7_spaim_effective4470,1,Mean coefficient,mean_coefficient,predictable_spatial_program_mean_coefficient_baseline_control,formal_primary_mechanism_controls,figure3_c_primary_mechanism_controls,identity,none,final_test_genes,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/mean_coefficient/fold1/prediction.npz,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/mean_coefficient/fold1/metadata.json,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/mean_coefficient/fold1/test_gene_idx.npy,ground_truth_protocol_a/Vis9A_D7_spaim_effective4470/fold1/truth.npz,ground_truth/Vis9A_D7_spaim_effective4470/gene_names.txt,"[995,894]",float32,eb4cd6a1c7f3bdb926148a13605a488f20c9156599c6078fcf2f2879602e68a2,3167184,5deda8b73efd17b8b6a1ba330f390b42978bd71990c2c2622bd508b96b11ee89,46c82b360e5dd491a62e06fe287cabbbb9ab55a291aff6a677d1cf559ab5e174,genespt/primary_mechanism_controls/Vis9A_D7_spaim_effective4470/fold1/protocol_a_genespt_primary_controls_prediction_matrices/predictable_spatial_program_mean_coefficient_baseline_control/fold1/prediction.npz,e57e519c227d5cb75d69640f5235071eafe5a44652516dfd65284ed2fcb0c307,913b5f5861b469b7b038a93e6f7aada8cc32cfca221c1097abf52b93df44abed,54433fb86021e584309c12afc71860af73aa7c39c0bc58f9dc37d566918afce2,0.1885442739939831,1.3023120444006715,0.4691433170042111,0.0306148143652542,1.0
C,Vis9A,Vis9A_D7_spaim_effective4470,1,Permuted labels,permuted_labels,predictable_spatial_program_permuted_labels_control,formal_primary_mechanism_controls,figure3_c_primary_mechanism_controls,identity,none,final_test_genes,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/permuted_labels/fold1/prediction.npz,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/permuted_labels/fold1/metadata.json,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/permuted_labels/fold1/test_gene_idx.npy,ground_truth_protocol_a/Vis9A_D7_spaim_effective4470/fold1/truth.npz,ground_truth/Vis9A_D7_spaim_effective4470/gene_names.txt,"[995,894]",float32,1f662ae9ef5f1b43ab6435abacb7c1bb675690c2bb346598fe46746fc96ee006,3172023,247e083397381be74cca061f5c0f89bc21affb97b20529d376eb7f25d645854a,46c82b360e5dd491a62e06fe287cabbbb9ab55a291aff6a677d1cf559ab5e174,genespt/primary_mechanism_controls/Vis9A_D7_spaim_effective4470/fold1/protocol_a_genespt_primary_controls_prediction_matrices/predictable_spatial_program_permuted_labels_control/fold1/prediction.npz,3e9bae263e103e58b1122743b78910d107071a90408ab1c07b7b074e3fa98581,5536aefd2c953b1bfc935b7faefae4915aad94bc777b220cfeec59551d2bc2b0,54433fb86021e584309c12afc71860af73aa7c39c0bc58f9dc37d566918afce2,0.186875458873068,1.3020891505190404,0.4678790396529849,0.0306980238477009,1.0
C,Vis9A,Vis9A_D7_spaim_effective4470,1,Random descriptor,random_descriptor,predictable_spatial_program_random_descriptor_control,formal_primary_mechanism_controls,figure3_c_primary_mechanism_controls,identity,none,final_test_genes,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/random_descriptor/fold1/prediction.npz,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/random_descriptor/fold1/metadata.json,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/random_descriptor/fold1/test_gene_idx.npy,ground_truth_protocol_a/Vis9A_D7_spaim_effective4470/fold1/truth.npz,ground_truth/Vis9A_D7_spaim_effective4470/gene_names.txt,"[995,894]",float32,80dddaa0d4415de3a917ef2f858545f3da71b1184c31d7cf868e4ba990881f79,3172951,97bbfce675dd896ca87d6fe7ba2d1a1421447318e7b2d2de72a8927897512681,46c82b360e5dd491a62e06fe287cabbbb9ab55a291aff6a677d1cf559ab5e174,genespt/primary_mechanism_controls/Vis9A_D7_spaim_effective4470/fold1/protocol_a_genespt_primary_controls_prediction_matrices/predictable_spatial_program_random_descriptor_control/fold1/prediction.npz,67076b4e431cec3dc801d939e030eb792554b61f26c78955d8cba591dadd7334,6a6c6ec8a3f2a0cb2e1b8ca784ade75421f6c1771e37b685dfa4fc924f654fec,54433fb86021e584309c12afc71860af73aa7c39c0bc58f9dc37d566918afce2,0.1883771369882106,1.303218145472372,0.4688513175964496,0.0306019913564771,1.0
C,Vis9A,Vis9A_D7_spaim_effective4470,1,Random spatial basis,random_spatial_basis,predictable_spatial_program_random_spatial_basis_control,formal_primary_mechanism_controls,figure3_c_primary_mechanism_controls,identity,none,final_test_genes,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/random_spatial_basis/fold1/prediction.npz,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/random_spatial_basis/fold1/metadata.json,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/random_spatial_basis/fold1/test_gene_idx.npy,ground_truth_protocol_a/Vis9A_D7_spaim_effective4470/fold1/truth.npz,ground_truth/Vis9A_D7_spaim_effective4470/gene_names.txt,"[995,894]",float32,6e2aa934c3782c895bc44dfd827819b4a6d247c07d2ca03dd06aa9aa8b6cc44c,3240191,5426c5e31262a31ca4c1c55504ed187ba0f57c00778ff85cffa2da4aeed07e86,46c82b360e5dd491a62e06fe287cabbbb9ab55a291aff6a677d1cf559ab5e174,genespt/primary_mechanism_controls/Vis9A_D7_spaim_effective4470/fold1/protocol_a_genespt_primary_controls_prediction_matrices/predictable_spatial_program_random_spatial_basis_control/fold1/prediction.npz,9e36d5edce37a674e7dec227e720602643c607fd1340f0e65c05316380a45d22,0b1b57ba1bc5227a2b6434fc1545e4ea05a6a3f9aded7f48ce5738477e741d39,54433fb86021e584309c12afc71860af73aa7c39c0bc58f9dc37d566918afce2,0.16085455965585,1.3174808317258386,0.4668918976430185,0.0343928049281505,1.0
C,Vis9A,Vis9A_D7_spaim_effective4470,1,Shuffled descriptor,shuffled_descriptor,predictable_spatial_program_shuffled_descriptor_control,formal_primary_mechanism_controls,figure3_c_primary_mechanism_controls,identity,none,final_test_genes,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/shuffled_descriptor/fold1/prediction.npz,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/shuffled_descriptor/fold1/metadata.json,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/shuffled_descriptor/fold1/test_gene_idx.npy,ground_truth_protocol_a/Vis9A_D7_spaim_effective4470/fold1/truth.npz,ground_truth/Vis9A_D7_spaim_effective4470/gene_names.txt,"[995,894]",float32,d57720f1036737eef28abbca381b5d4503566f00654bb943fe52be9c9b4e51f1,3170297,3c61e8434b5ade58fafa00bc20a087c16011a9b3491bc9605e09c432110d9bb1,46c82b360e5dd491a62e06fe287cabbbb9ab55a291aff6a677d1cf559ab5e174,genespt/primary_mechanism_controls/Vis9A_D7_spaim_effective4470/fold1/protocol_a_genespt_primary_controls_prediction_matrices/predictable_spatial_program_shuffled_descriptor_control/fold1/prediction.npz,f5cbda52a7acff3cafa94a2fd57158b95b7dcde2137bdcc721495602d833e25e,1288f4ae2300c68763de6426106d85bbe0cc229b9d8128120faabf3721e1b227,54433fb86021e584309c12afc71860af73aa7c39c0bc58f9dc37d566918afce2,0.188594315814048,1.3028854796319904,0.4693934030563303,0.0307509933790588,1.0
C,Vis9A,Vis9A_D7_spaim_effective4470,1,Spot-permuted program,spot_permuted_spatial_program,predictable_spatial_program_spot_permuted_spatial_program_control,formal_primary_mechanism_controls,figure3_c_primary_mechanism_controls,identity,none,final_test_genes,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/spot_permuted_spatial_program/fold1/prediction.npz,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/spot_permuted_spatial_program/fold1/metadata.json,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/spot_permuted_spatial_program/fold1/test_gene_idx.npy,ground_truth_protocol_a/Vis9A_D7_spaim_effective4470/fold1/truth.npz,ground_truth/Vis9A_D7_spaim_effective4470/gene_names.txt,"[995,894]",float32,7249f9d7fdf75f7afe27004c3d765cdba0fca1f1c86581bf670a57752bb03fc7,3232184,b21e0f8450909ee9e377f2a379b5fa35feb9206c99684fd758442ad1fa669efc,46c82b360e5dd491a62e06fe287cabbbb9ab55a291aff6a677d1cf559ab5e174,genespt/primary_mechanism_controls/Vis9A_D7_spaim_effective4470/fold1/protocol_a_genespt_primary_controls_prediction_matrices/predictable_spatial_program_spot_permuted_spatial_program_control/fold1/prediction.npz,67b6e6f25482526ad023fe109fd482ad7bf6107ba177cf620470d8efbf9612ae,a8ec9fc7fd2ccb6c3eeb2c27c53fd69f01e7dd0379804b96b0570e90c01454df,54433fb86021e584309c12afc71860af73aa7c39c0bc58f9dc37d566918afce2,0.1778076096024137,1.3064780256110402,0.4744796187854446,0.0286863290783099,1.0
C,Vis9A,Vis9A_D7_spaim_effective4470,2,GC-only,base,gc_mlp_base,formal_primary_mechanism_controls,figure3_c_primary_mechanism_controls,identity,none,final_test_genes,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/base/fold2/prediction.npz,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/base/fold2/metadata.json,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/base/fold2/test_gene_idx.npy,ground_truth_protocol_a/Vis9A_D7_spaim_effective4470/fold2/truth.npz,ground_truth/Vis9A_D7_spaim_effective4470/gene_names.txt,"[995,894]",float32,071a80cb6bf4783f47ef030638fa4bafde5fb3febbe2dc3681ead3e4e8368e7a,3268617,d8a72e093c29afc3d57accb87d79b50d2322e092a4d63975290055fbcfe60e3d,171131c765a7dd984b0a392ab8c32d322a7a5c01d6a97cc995e2d5c67d30140d,genespt/primary_mechanism_controls/Vis9A_D7_spaim_effective4470/fold2/protocol_a_genespt_primary_controls_prediction_matrices/gc_mlp_base/fold2/prediction.npz,5d2ecfdcf6860d63731e7422f7e894e45c9f9fe31e28f14ec201686882d68c2b,b18996d9cdb8b208e4cee51a3755ffb99dcef901edb601cab1cc816b5b3e4da6,7f9f17c9c7d569e036efb0ea6d20d251f8621bdd38c7b478b790f62291ac1356,0.192601255248822,1.2939627851028468,0.4721168536699091,0.0341397893741482,1.0
C,Vis9A,Vis9A_D7_spaim_effective4470,2,Correct PSP,correct,predictable_spatial_program_selected_correct,formal_primary_mechanism_controls,figure3_c_primary_mechanism_controls,identity,none,final_test_genes,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/correct/fold2/prediction.npz,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/correct/fold2/metadata.json,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/correct/fold2/test_gene_idx.npy,ground_truth_protocol_a/Vis9A_D7_spaim_effective4470/fold2/truth.npz,ground_truth/Vis9A_D7_spaim_effective4470/gene_names.txt,"[995,894]",float32,fee76960c302471b97a500508a2f46fd326059b4b868ae0b43f7f457187ad12c,3260744,4fc6ba794ffa0fea3f1e4ca31895c0e4210b68993177a252de672bd08543f9db,171131c765a7dd984b0a392ab8c32d322a7a5c01d6a97cc995e2d5c67d30140d,genespt/primary_mechanism_controls/Vis9A_D7_spaim_effective4470/fold2/protocol_a_genespt_primary_controls_prediction_matrices/predictable_spatial_program_selected_correct/fold2/prediction.npz,7ecd0fe583a693800de64976e2746f628bb299d23d3fabcbba8956cacb2a5742,9767038deea6c209a3a5c6233ddc6a0d722d143cf4dab3be6e3678a974ee5a1a,7f9f17c9c7d569e036efb0ea6d20d251f8621bdd38c7b478b790f62291ac1356,0.1965292559636702,1.2915399063291997,0.4704454867062435,0.0342813414243019,1.0
C,Vis9A,Vis9A_D7_spaim_effective4470,2,Mean coefficient,mean_coefficient,predictable_spatial_program_mean_coefficient_baseline_control,formal_primary_mechanism_controls,figure3_c_primary_mechanism_controls,identity,none,final_test_genes,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/mean_coefficient/fold2/prediction.npz,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/mean_coefficient/fold2/metadata.json,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/mean_coefficient/fold2/test_gene_idx.npy,ground_truth_protocol_a/Vis9A_D7_spaim_effective4470/fold2/truth.npz,ground_truth/Vis9A_D7_spaim_effective4470/gene_names.txt,"[995,894]",float32,20e7e9b79a6cd98df2ca746b3974c065adf9a730ba7fc841b3dba404c218da9a,3238748,784aab9aadb1ab4fe006b820652d662b31fe255fe5e7b9cb2efb5da6bf0325e2,171131c765a7dd984b0a392ab8c32d322a7a5c01d6a97cc995e2d5c67d30140d,genespt/primary_mechanism_controls/Vis9A_D7_spaim_effective4470/fold2/protocol_a_genespt_primary_controls_prediction_matrices/predictable_spatial_program_mean_coefficient_baseline_control/fold2/prediction.npz,9d957f15a7569a70d0fa54197355ecd5b6fead9c4af95d45d52c5409e0111238,fcf6a4e7a947a388765e9c0999c972eee8604f060a8a0e6d7c8f53c55b7d26b6,7f9f17c9c7d569e036efb0ea6d20d251f8621bdd38c7b478b790f62291ac1356,0.192621752792632,1.2961729679935647,0.4758184670070785,0.0315237410046429,1.0
C,Vis9A,Vis9A_D7_spaim_effective4470,2,Permuted labels,permuted_labels,predictable_spatial_program_permuted_labels_control,formal_primary_mechanism_controls,figure3_c_primary_mechanism_controls,identity,none,final_test_genes,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/permuted_labels/fold2/prediction.npz,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/permuted_labels/fold2/metadata.json,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/permuted_labels/fold2/test_gene_idx.npy,ground_truth_protocol_a/Vis9A_D7_spaim_effective4470/fold2/truth.npz,ground_truth/Vis9A_D7_spaim_effective4470/gene_names.txt,"[995,894]",float32,142f2f163ed4eb41e79a0d20ab762e19f845104f0a18aee80b042cf4c20d3b70,3239448,be9be0c0410d2e1e2bbefe6c18634bfc85eec269859132d7d6184dd498a2966f,171131c765a7dd984b0a392ab8c32d322a7a5c01d6a97cc995e2d5c67d30140d,genespt/primary_mechanism_controls/Vis9A_D7_spaim_effective4470/fold2/protocol_a_genespt_primary_controls_prediction_matrices/predictable_spatial_program_permuted_labels_control/fold2/prediction.npz,bed7b525c10b062c70102051fc33101f69f365aa2fbf7d7c34e5d9cf8015fbec,0fa1a1e5df13c0b03e0dea714862ef24a306975b89cf6d7a5f5619e0168478c9,7f9f17c9c7d569e036efb0ea6d20d251f8621bdd38c7b478b790f62291ac1356,0.192270522990511,1.2961398777826578,0.4754655762329045,0.0316595513122007,1.0
C,Vis9A,Vis9A_D7_spaim_effective4470,2,Random descriptor,random_descriptor,predictable_spatial_program_random_descriptor_control,formal_primary_mechanism_controls,figure3_c_primary_mechanism_controls,identity,none,final_test_genes,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/random_descriptor/fold2/prediction.npz,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/random_descriptor/fold2/metadata.json,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/random_descriptor/fold2/test_gene_idx.npy,ground_truth_protocol_a/Vis9A_D7_spaim_effective4470/fold2/truth.npz,ground_truth/Vis9A_D7_spaim_effective4470/gene_names.txt,"[995,894]",float32,8c7362facebda3223c5a1e382e4d12db650bc0f7f6688a611d9d96ef3b98c4ee,3240381,4bb9eebff758fd271af3b7d2faadc6aac6b13eaff1a4f746c69ce285f2614c02,171131c765a7dd984b0a392ab8c32d322a7a5c01d6a97cc995e2d5c67d30140d,genespt/primary_mechanism_controls/Vis9A_D7_spaim_effective4470/fold2/protocol_a_genespt_primary_controls_prediction_matrices/predictable_spatial_program_random_descriptor_control/fold2/prediction.npz,d6dd790a6cc542ba8a32f4a75fc03ee6d90ccf40b6c4eb5dcec82675801b5cc5,9931df9476df73bfc12a6217de0ae6662549bc0281960aa7451bf09ac18fa15c,7f9f17c9c7d569e036efb0ea6d20d251f8621bdd38c7b478b790f62291ac1356,0.1917333060766209,1.2963046527247737,0.4752492288189828,0.0316190074887525,1.0
